time,Average slip velocity,Average axial shortening,Average normal stress,Average shear stress,Average friction,Average temperature,Rate of temperature,Rate of axial shortening,Power density
13201,0.003531269,0.728386086,3.934116047,3.254762343,0.827320422,55.6215,0.0245,-2.50E-05,0.011493441
13202,0.003550075,0.728361081,3.933840311,3.254965222,0.827429682,55.646,0.0115,-3.00E-05,0.011555371
13203,0.003515149,0.728331076,3.933629454,3.254958882,0.827471888,55.6575,0.0025,-3.00E-05,0.011441665
13204,0.003544702,0.728301071,3.933726772,3.255662618,0.82763095,55.66,-0.016,-3.00E-05,0.011540354
13205,0.003542015,0.728271065,3.933597014,3.255573859,0.827635284,55.644,-0.011,0.000105019,0.011531291
13206,0.003563508,0.728376084,3.933775432,3.254673584,0.827369132,55.633,-0.017,0.000100018,0.011598055
13207,0.003560822,0.728476102,3.93393763,3.254711624,0.827345225,55.616,-0.008,0.000145026,0.011589449
13208,0.003528582,0.728621128,3.934018729,3.254356586,0.827238038,55.608,0.0145,0.000215039,0.011483264
13209,0.003563508,0.728836167,3.934197146,3.253849389,0.827071506,55.6225,0.0195,0.000120022,0.011595118
13210,0.003536642,0.728956189,3.934310685,3.253551411,0.826971921,55.642,-0.031,5.50E-05,0.011506647
13211,0.003558135,0.729011198,3.934148487,3.253221733,0.826922216,55.611,-0.0375,1.50E-05,0.011575402
13212,0.003560822,0.729026201,3.934213366,3.252549697,0.826738253,55.5735,-0.0225,6.50E-05,0.011581751
13213,0.003576942,0.729091213,3.934278245,3.252353158,0.826674974,55.551,-0.019,7.00E-05,0.011633479
13214,0.003585001,0.729161225,3.934602641,3.252162959,0.826558967,55.532,0.013,4.50E-05,0.011659007
13215,0.003587688,0.729206234,3.935073015,3.252892055,0.826646042,55.545,0.017,5.00E-05,0.011670362
13216,0.003579628,0.729256243,3.935056795,3.253240752,0.826738207,55.562,0.0045,4.00E-05,0.011645392
13217,0.003544702,0.72929625,3.935040575,3.253050554,0.826693101,55.5665,-0.0055,-3.00E-05,0.011531095
13218,0.003571568,0.729266244,3.934927037,3.253526051,0.826837136,55.561,-0.01,-3.00E-05,0.01162019
13219,0.003555448,0.729236239,3.934748619,3.253228073,0.826798524,55.551,-0.024,-2.00E-05,0.011566683
13220,0.003579628,0.729216235,3.934618861,3.252454597,0.826629744,55.527,-0.016,-1.00E-05,0.011642578
13221,0.003571568,0.729206234,3.934553981,3.25192204,0.826508508,55.511,-0.029,5.00E-05,0.011614461
13222,0.003550075,0.729256243,3.934781058,3.251345104,0.826314729,55.482,-0.014,2.50E-05,0.011542519
13223,0.003552762,0.729281247,3.934748619,3.250571628,0.826125108,55.468,-0.0115,0.000130023,0.011548507
13224,0.003531269,0.72941127,3.93469996,3.249665014,0.825905232,55.4565,-0.045,6.50E-05,0.011475441
13225,0.003550075,0.729476282,3.934424223,3.248466761,0.825658458,55.4115,-0.0375,1.00E-05,0.011532301
13226,0.003550075,0.729486284,3.934099827,3.247103669,0.825381413,55.374,-0.0545,0,0.011527462
13227,0.003547389,0.729486284,3.934164707,3.247287528,0.825414447,55.3195,-0.023,4.00E-05,0.011519392
13228,0.003520522,0.729526291,3.934278245,3.246526732,0.825198225,55.2965,-0.0135,7.50E-05,0.011429469
13229,0.003547389,0.729601305,3.934375564,3.246412613,0.82514898,55.283,0.0155,5.00E-05,0.011516288
13230,0.003520522,0.729651314,3.934294465,3.245429919,0.824916268,55.2985,0.0065,7.50E-05,0.011425607
13231,0.003531269,0.729726327,3.934326904,3.245753257,0.824991646,55.305,-0.0005,0.000130023,0.011461628
13232,0.003523209,0.729856351,3.934456663,3.245873716,0.824995322,55.3045,-0.0075,-5.00E-06,0.011435891
13233,0.003523209,0.72985135,3.934229586,3.246361893,0.82516544,55.297,0.005,3.50E-05,0.011437611
13234,0.003515149,0.729886356,3.934213366,3.247116349,0.825360012,55.302,0.0085,0.000105019,0.011414098
13235,0.003504402,0.729991375,3.934310685,3.246697911,0.82523431,55.3105,-0.015,0.000120022,0.011377735
13236,0.003507089,0.730111396,3.934408003,3.246583792,0.825185238,55.2955,0.0055,0.000160029,0.011386058
13237,0.003480223,0.730271425,3.934732399,3.246685231,0.825143384,55.301,0.0325,0.000200036,0.011299189
13238,0.003512462,0.730471461,3.935008135,3.246552092,0.825052245,55.3335,0.019,0.000120022,0.011403391
13239,0.003517836,0.730591483,3.934943256,3.245651818,0.824837182,55.3525,-0.023,3.50E-05,0.011417671
13240,0.003482909,0.730626489,3.934813498,3.245531358,0.824833872,55.3295,-0.0645,3.50E-05,0.01130389
13241,0.003507089,0.730661495,3.934764839,3.245138281,0.824744386,55.265,-0.031,5.00E-05,0.011380989
13242,0.003474849,0.730711504,3.934878377,3.24519534,0.824734845,55.234,-0.033,5.50E-05,0.011276564
13243,0.003469476,0.730766514,3.934894597,3.244504284,0.824555895,55.201,-0.011,9.00E-05,0.01125673
13244,0.003445296,0.730856531,3.935040575,3.244396505,0.824497569,55.19,0.0175,3.50E-05,0.011177906
13245,0.00346679,0.730891537,3.934845938,3.24352793,0.824317293,55.2075,-0.003,6.50E-05,0.01124463
13246,0.003447983,0.730956549,3.935008135,3.243851268,0.824365231,55.2045,-0.0065,-4.00E-05,0.011184744
13247,0.003464103,0.730916541,3.9346513,3.244485264,0.824600347,55.198,0.0065,1.00E-05,0.011239231
13248,0.003472163,0.730926543,3.934813498,3.244872002,0.824664851,55.2045,-0.0115,0.000100018,0.011266725
13249,0.003509776,0.731026561,3.935040575,3.245144621,0.82468699,55.193,-0.0115,4.50E-05,0.011389731
13250,0.003493656,0.731071569,3.935008135,3.244276046,0.824473732,55.1815,-0.014,9.00E-05,0.011334384
13251,0.003501716,0.731161585,3.935235212,3.243401131,0.824204299,55.1675,0.003,0.000115021,0.01135747
13252,0.003542015,0.731276606,3.935251432,3.242418437,0.823950779,55.1705,0.012,4.50E-05,0.011484695
13253,0.003533955,0.731321614,3.935316311,3.241556202,0.823717228,55.1825,-0.0265,-4.50E-05,0.011455514
13254,0.003555448,0.731276606,3.935056795,3.240636907,0.823538614,55.156,-0.0455,-4.00E-05,0.011521916
13255,0.003563508,0.731236599,3.934716179,3.239356235,0.823285389,55.1105,-0.0755,-6.00E-05,0.011543472
13256,0.003585001,0.731176588,3.93466752,3.238766618,0.823145786,55.035,-0.0285,1.00E-05,0.011610982
13257,0.003582315,0.73118659,3.934878377,3.239001197,0.823160811,55.0065,-0.0255,5.50E-05,0.011603123
13258,0.003585001,0.7312416,3.934991916,3.238899758,0.823110949,54.981,0.017,5.50E-05,0.011611459
13259,0.003587688,0.73129661,3.935089234,3.239108976,0.823143976,54.998,0.022,3.00E-05,0.011620912
13260,0.003590375,0.731326615,3.934943256,3.238671519,0.823063261,55.02,0.01,5.00E-05,0.011628045
13261,0.003622614,0.731376624,3.934943256,3.239235776,0.823207133,55.03,-0.0015,0.000100018,0.011734501
13262,0.003627988,0.731476642,3.935202773,3.240522788,0.823480147,55.0285,-0.0115,5.00E-05,0.011756578
13263,0.003649481,0.731526651,3.935073015,3.240770047,0.823569733,55.017,-0.018,1.50E-05,0.011827129
13264,0.003638734,0.731541654,3.934943256,3.239755653,0.823338404,54.999,-0.027,8.00E-05,0.011788609
13265,0.003670974,0.731621668,3.934975696,3.239089957,0.823162287,54.972,-0.025,3.50E-05,0.011890615
13266,0.003638734,0.731656675,3.935170333,3.239020217,0.823103549,54.947,0.002,6.50E-05,0.011785933
13267,0.003633361,0.731721686,3.935056795,3.238316481,0.822948161,54.949,-0.008,3.00E-05,0.011765973
13268,0.003638734,0.731751692,3.934943256,3.237530326,0.822771978,54.941,-0.0475,-3.00E-05,0.011780512
13269,0.003606495,0.731721686,3.934748619,3.23673783,0.82261163,54.8935,-0.0475,-2.00E-05,0.011673279
13270,0.003633361,0.731701683,3.93466752,3.236357433,0.822532484,54.846,-0.0595,1.50E-05,0.011758855
13271,0.003606495,0.731716685,3.934943256,3.236243313,0.822444706,54.7865,-0.032,0.000125022,0.011671495
13272,0.003606495,0.731841708,3.935105454,3.236484232,0.822471227,54.7545,0,0.000155028,0.011672364
13273,0.003587688,0.731996736,3.93542985,3.236655411,0.822445895,54.7545,0.0475,7.50E-05,0.01161211
13274,0.003625301,0.732071749,3.935673147,3.235951675,0.822215237,54.802,0.0035,5.00E-05,0.011731299
13275,0.003590375,0.732121758,3.935786685,3.2350831,0.82196971,54.8055,-0.001,-6.50E-05,0.011615161
13276,0.003603808,0.732056747,3.935786685,3.235438138,0.822059641,54.8045,0.0035,-5.00E-05,0.011659898
13277,0.003576942,0.732006738,3.935965103,3.236078474,0.822184605,54.808,0.002,-1.00E-05,0.011575265
13278,0.003579628,0.731996736,3.936305718,3.237245027,0.822409218,54.81,0.0115,0.000115021,0.011588133
13279,0.003590375,0.732111756,3.936678773,3.237600065,0.822422094,54.8215,-0.006,9.50E-05,0.011624198
13280,0.003590375,0.732206774,3.937035609,3.238151642,0.822486177,54.8155,-0.006,8.50E-05,0.011626179
13281,0.003611868,0.732291789,3.937408664,3.238310141,0.822446865,54.8095,0.0175,0.000115021,0.011696349
13282,0.003585001,0.73240681,3.937619521,3.237745884,0.822258615,54.827,-0.0095,3.50E-05,0.011607322
13283,0.003568882,0.732441816,3.937505983,3.237346467,0.822181244,54.8175,-0.04,2.00E-05,0.011553708
13284,0.003571568,0.732461819,3.937311345,3.236940709,0.822119291,54.7775,-0.0565,0,0.011560954
13285,0.003571568,0.732461819,3.937132927,3.236002395,0.821919145,54.721,-0.0415,1.50E-05,0.011557603
13286,0.003563508,0.732476822,3.937214026,3.235945335,0.821887356,54.6795,-0.0365,8.50E-05,0.011531317
13287,0.003560822,0.732561837,3.937295125,3.235761476,0.821823453,54.643,0.0105,5.50E-05,0.011521971
13288,0.003593061,0.732616847,3.937408664,3.235602977,0.821759053,54.6535,0.008,2.50E-05,0.011625719
13289,0.003585001,0.732641852,3.937343785,3.235228919,0.821677286,54.6615,-0.0045,6.50E-05,0.011598299
13290,0.003601121,0.732706864,3.937360004,3.23513382,0.821649513,54.657,-0.0105,-3.50E-05,0.011650108
13291,0.003606495,0.732671857,3.937181587,3.235907295,0.82188348,54.6465,-0.0275,-6.50E-05,0.011670283
13292,0.003641421,0.732606846,3.937181587,3.236706131,0.822086576,54.619,-0.0265,-7.50E-05,0.01178621
13293,0.003638734,0.732531832,3.936857191,3.236718811,0.822158111,54.5925,-0.048,4.00E-05,0.011777559
13294,0.003668287,0.732571839,3.937132927,3.236712471,0.822098715,54.5445,-0.0395,6.00E-05,0.01187319
13295,0.003646794,0.73263185,3.937311345,3.236623711,0.822038604,54.505,-0.0065,0.000100018,0.0118033
13296,0.003649481,0.732731868,3.937505983,3.23688999,0.822065289,54.4985,-0.004,8.00E-05,0.011812969
13297,0.003641421,0.732811882,3.93773306,3.236630051,0.821951446,54.4945,-0.018,3.00E-05,0.011785933
13298,0.003636048,0.732841888,3.93766818,3.236078474,0.821824939,54.4765,-0.035,2.00E-05,0.011766537
13299,0.003665601,0.732861891,3.937862818,3.235977035,0.821758465,54.4415,-0.06,0,0.011861801
13300,0.003649481,0.732861891,3.937976356,3.236040435,0.821750958,54.3815,-0.0515,6.00E-05,0.011809868
13301,0.003657541,0.732921902,3.938381851,3.236509592,0.821784767,54.33,-0.0145,5.00E-05,0.011837667
13302,0.003627988,0.732971911,3.938625148,3.237257707,0.821923703,54.3155,0.011,3.50E-05,0.011744732
13303,0.003670974,0.733006918,3.938787346,3.238037523,0.822088217,54.3265,-0.001,2.00E-05,0.011886752
13304,0.003644107,0.733026921,3.938706247,3.238658839,0.822263671,54.3255,0.0015,5.00E-06,0.011802019
13305,0.003654854,0.733031922,3.938722466,3.239666893,0.822517329,54.327,-0.006,-0.000120022,0.01184051
13306,0.003625301,0.7329119,3.938592708,3.241251884,0.822947453,54.321,-0.0055,-9.50E-05,0.011750514
13307,0.003627988,0.732816883,3.93846295,3.242507196,0.82329399,54.3155,-0.017,1.00E-05,0.011763777
13308,0.003630674,0.732826885,3.938592708,3.24349623,0.823517656,54.2985,-0.0245,5.00E-06,0.011776077
13309,0.003574255,0.732831886,3.938657587,3.244364805,0.82372464,54.274,-0.014,9.00E-05,0.011596187
13310,0.003601121,0.732921902,3.938592708,3.244916382,0.823878538,54.26,0.0115,0.000115021,0.011685337
13311,0.003574255,0.733036923,3.938641368,3.2452841,0.823961752,54.2715,0,5.00E-05,0.011599473
13312,0.003598435,0.733086932,3.938381851,3.245702537,0.824122533,54.2715,-0.0125,5.00E-06,0.01167945
13313,0.003587688,0.733091933,3.938170994,3.245842016,0.824202071,54.259,-0.034,2.00E-05,0.011645068
13314,0.003614554,0.733111936,3.937797939,3.246704251,0.824499995,54.225,-0.027,2.00E-05,0.011735388
13315,0.003611868,0.73313194,3.937587081,3.24692615,0.824600556,54.198,-0.016,3.00E-05,0.011727469
13316,0.003611868,0.733161945,3.9376844,3.247744005,0.824787948,54.182,0.026,2.00E-05,0.011730423
13317,0.003601121,0.733181949,3.937570862,3.24865696,0.825044841,54.208,0.036,5.00E-06,0.011698807
13318,0.003571568,0.73318695,3.937262686,3.248891538,0.825169848,54.244,0.0205,2.00E-05,0.011603637
13319,0.003563508,0.733206954,3.937019389,3.249861553,0.82546829,54.2645,0.012,-1.50E-05,0.011580908
13320,0.003568882,0.733191951,3.936986949,3.251383143,0.825861215,54.2765,-0.005,-3.50E-05,0.011603803
13321,0.003593061,0.733156945,3.93692207,3.253323172,0.826366401,54.2715,0.003,4.50E-05,0.011689389
13322,0.003590375,0.733201953,3.936889631,3.25370991,0.826470905,54.2745,-0.0025,0.000100018,0.011682039
13323,0.003622614,0.733301971,3.937051828,3.254343906,0.826598229,54.272,0.007,0.000120022,0.011789232
13324,0.003625301,0.733421992,3.937197807,3.254572145,0.826625886,54.279,0.0245,0.000155028,0.011798804
13325,0.003625301,0.73357702,3.937424884,3.2553266,0.826770583,54.3035,0.0245,0.000115021,0.011801539
13326,0.003638734,0.733692041,3.937408664,3.255802097,0.826894601,54.328,0.0115,9.50E-05,0.011846998
13327,0.003646794,0.733787058,3.937262686,3.255726018,0.826905779,54.3395,-0.0075,3.00E-05,0.011872962
13328,0.003670974,0.733817063,3.937051828,3.256182495,0.827065064,54.332,-0.0215,4.50E-05,0.011953361
13329,0.003644107,0.733862071,3.937181587,3.256448773,0.827105598,54.3105,-0.0205,4.00E-05,0.011866848
13330,0.003636048,0.733902079,3.937360004,3.257418788,0.827314642,54.29,0.003,3.00E-05,0.011844131
13331,0.003627988,0.733932084,3.937343785,3.257330028,0.827295489,54.293,0.0235,-5.50E-05,0.011817554
13332,0.003660227,0.733877074,3.937278906,3.257196889,0.827275179,54.3165,0.021,6.50E-05,0.01192208
13333,0.003665601,0.733942086,3.937360004,3.257330028,0.827292116,54.3375,0.0055,-1.50E-05,0.011940072
13334,0.003665601,0.733927083,3.937408664,3.257583627,0.827346166,54.343,-0.0155,-7.00E-05,0.011941002
13335,0.003668287,0.733857071,3.937343785,3.258864299,0.827683113,54.3275,-0.004,-1.50E-05,0.01195445
13336,0.003668287,0.733842068,3.937457323,3.259802613,0.827896345,54.3235,-0.0205,2.00E-05,0.011957892
13337,0.003692467,0.733862071,3.937408664,3.260011832,0.827959312,54.303,-0.028,1.00E-05,0.012037486
13338,0.00368978,0.733872073,3.937230246,3.259491955,0.827864948,54.275,-0.001,9.50E-05,0.012026808
13339,0.003692467,0.73396709,3.937457323,3.260113272,0.827975401,54.274,0.011,8.50E-05,0.012037861
13340,0.00368172,0.734052106,3.937278906,3.259333456,0.827814728,54.285,0.0115,4.50E-05,0.011999953
13341,0.003708587,0.734097114,3.937214026,3.259580715,0.8278911,54.2965,-0.011,1.00E-05,0.012088439
13342,0.003700527,0.734107116,3.93697073,3.258940379,0.827779898,54.2855,-0.029,5.00E-06,0.012059797
13343,0.003708587,0.734112116,3.936889631,3.258483901,0.827680777,54.2565,-0.0365,5.00E-06,0.012084371
13344,0.0037059,0.734117117,3.936792312,3.257919645,0.827557889,54.22,-0.035,7.00E-05,0.012073524
13345,0.003695153,0.73418713,3.93697073,3.257868925,0.827508068,54.185,0.006,2.50E-05,0.012038324
13346,0.003684407,0.734212134,3.936857191,3.25698767,0.827308046,54.191,0.006,6.00E-05,0.012000068
13347,0.003668287,0.734272145,3.937035609,3.256708712,0.827199611,54.197,-0.004,3.50E-05,0.011946542
13348,0.003670974,0.734307152,3.93693829,3.256638972,0.827202169,54.193,0.004,-1.00E-05,0.011955037
13349,0.003641421,0.73429715,3.936857191,3.256670672,0.82722701,54.197,-0.0075,-4.00E-05,0.011858909
13350,0.003670974,0.734257143,3.93693829,3.25708911,0.827316193,54.1895,-0.011,-2.50E-05,0.011956689
13351,0.003657541,0.734232138,3.93692207,3.25707643,0.82731631,54.1785,-0.0365,5.00E-05,0.011912891
13352,0.003636048,0.734282147,3.937197807,3.257374408,0.827334729,54.142,-0.0185,0.000150027,0.01184397
13353,0.003622614,0.734432174,3.937376224,3.25708277,0.827224037,54.1235,0,0.000200036,0.011799154
13354,0.003590375,0.73463221,3.93766818,3.256645312,0.827052805,54.1235,-0.0035,0.000125023,0.011692578
13355,0.003582315,0.734757233,3.937846598,3.256220535,0.826908019,54.12,-0.005,8.50E-05,0.011664808
13356,0.003547389,0.734842248,3.937895257,3.255675298,0.826759334,54.115,-0.0205,4.00E-05,0.011549147
13357,0.003568882,0.734882255,3.937765499,3.254648224,0.826525777,54.0945,-0.0395,5.50E-05,0.011615455
13358,0.003566195,0.734937265,3.938008796,3.254255146,0.826375406,54.055,-0.0525,5.50E-05,0.011605308
13359,0.003560822,0.734992275,3.938333192,3.254096647,0.82626779,54.0025,-0.0385,7.50E-05,0.011587259
13360,0.003552762,0.735067288,3.938560269,3.254077627,0.826215465,53.964,-0.0005,2.50E-05,0.011560963
13361,0.003520522,0.735092293,3.938673807,3.253304152,0.825994728,53.9635,0.002,-2.00E-05,0.011453329
13362,0.003558135,0.735072289,3.938641368,3.2519474,0.825656884,53.9655,0.002,-4.00E-05,0.011570868
13363,0.003528582,0.735032282,3.938608928,3.251649422,0.825587824,53.9675,-0.0055,-5.00E-06,0.011473712
13364,0.003542015,0.735027281,3.939030642,3.252169299,0.825633016,53.962,-0.0125,-2.50E-05,0.011519232
13365,0.003509776,0.735002277,3.939063082,3.252416557,0.825689108,53.9495,-0.0305,5.00E-05,0.011415254
13366,0.003509776,0.735052286,3.93917662,3.25202982,0.825567491,53.919,-0.024,3.00E-05,0.011413896
13367,0.003504402,0.735082291,3.939436137,3.25199812,0.825505707,53.895,0.0255,0.000105019,0.011396309
13368,0.003501716,0.73518731,3.939776753,3.251573342,0.825327382,53.9205,0.0065,0.00011002,0.011386086
13369,0.003501716,0.73529733,3.93993895,3.251180265,0.825193606,53.927,0.0025,9.50E-05,0.01138471
13370,0.003480223,0.735392347,3.939776753,3.249804493,0.824877463,53.9295,-0.021,-1.00E-05,0.011310044
13371,0.003472163,0.735382345,3.939387478,3.248777419,0.824698158,53.9085,-0.023,-6.50E-05,0.011280285
13372,0.00346679,0.735317333,3.939257719,3.247883484,0.824499052,53.8855,-0.056,-7.00E-05,0.01125973
13373,0.003456043,0.735247321,3.939046862,3.24693249,0.824301271,53.8295,-0.07,0,0.011221538
13374,0.003421117,0.735247321,3.938868445,3.24693883,0.824339847,53.7595,-0.02,4.00E-05,0.011108158
13375,0.00345873,0.735287328,3.938771126,3.247027589,0.824382738,53.7395,-0.002,1.00E-05,0.011230592
13376,0.00343455,0.73529733,3.938365631,3.245791297,0.824152332,53.7375,-0.006,5.00E-06,0.011147832
13377,0.003453356,0.735302331,3.938041235,3.244624744,0.82392369,53.7315,-0.003,-2.00E-05,0.011204844
13378,0.003456043,0.735282327,3.937781719,3.243115833,0.823595058,53.7285,-0.025,-0.000115021,0.011208348
13379,0.00345873,0.735167306,3.937538422,3.242754455,0.823553788,53.7035,-0.0165,-6.50E-05,0.011215812
13380,0.003456043,0.735102295,3.937230246,3.24194294,0.823413338,53.687,-0.0275,2.50E-05,0.011204294
13381,0.00343455,0.735127299,3.937003169,3.240782726,0.823166399,53.6595,0,3.00E-05,0.01113063
13382,0.003461416,0.735157305,3.937035609,3.240383309,0.823058237,53.6595,0.001,5.00E-05,0.011216315
13383,0.003472163,0.735207314,3.93697073,3.239394275,0.822820399,53.6605,-0.002,6.50E-05,0.011247705
13384,0.003469476,0.735272325,3.937149147,3.238316481,0.822509692,53.6585,0.002,1.50E-05,0.011235261
13385,0.003477536,0.735287328,3.937181587,3.237365487,0.822261414,53.6605,-0.0005,4.00E-05,0.011258055
13386,0.003469476,0.735327335,3.937408664,3.236966069,0.82211242,53.66,-0.024,0,0.011230576
